username,pet_breed,age,size,gender,latitude,longitude
2652,Rottweiler,2,large,Female,23.263113905650734,31.736982632521496
6534,Labrador Retriever,3,large,Female,23.00182485665355,28.945997714942468
6007,French Bulldog,6,small,Female,27.774233918398224,26.362700966499293
8215,Bulldog,8,medium,Male,22.82662023797576,26.149935375238954
2661,Boxer,7,medium,Male,29.808821701656125,32.32004858169552
6232,Beagle,2,small,Male,25.620229573542886,28.903637763023198
9012,Boxer,1,medium,Female,30.8167026904407,30.08696780013565
3669,Boxer,4,medium,Female,22.38229267169929,31.101536534548778
7346,Poodle,7,small,Female,30.70195311475772,31.388703021496298
6731,Shih Tzu,1,small,Female,24.094987082184893,26.991020426575883
3569,Yorkshire Terrier,12,small,Female,27.417464010169297,33.508866577154635
5689,Boxer,3,medium,Male,22.169134115304765,34.38364758147595
5571,Bulldog,5,medium,Female,22.167501894279116,30.475084908075175
2341,Australian Shepherd,3,medium,Male,25.66026326877649,26.553870043448434
6933,Chihuahua,8,small,Female,24.806972039271468,28.89298495875012
3451,French Bulldog,3,small,Male,28.371994177203884,34.41220215726626
7517,Pomeranian,11,small,Male,22.180094572136795,29.285659456163167
4011,Chihuahua,2,small,Female,25.118966311816862,35.670689182615064
8194,Bulldog,3,medium,Male,29.84675144360512,25.45902070701202
1023,Labrador Retriever,1,large,Female,30.087263957692727,31.928115534212665
1336,Bulldog,10,medium,Female,26.729190423062775,28.313239523997808
4229,German Shepherd,6,large,Female,28.79930278322078,35.71393857113529
6953,Rottweiler,5,large,Female,22.07522558944402,30.216630163744234
3256,German Shepherd,12,large,Male,23.468908974900263,27.027005062346426
5636,Doberman Pinscher,13,large,Male,25.29868976603732,27.49289491626246
8205,Beagle,11,small,Female,30.679978397636003,26.07349062014266
6639,French Bulldog,14,small,Female,29.81411485805777,33.408010142028466
8036,Shih Tzu,15,small,Male,24.36085061896204,26.822469971299384
2637,Beagle,6,small,Male,26.076251129785767,26.83854112829455
2324,Boxer,8,medium,Female,22.730736421924092,26.313573757630557
4260,Beagle,5,small,Male,29.093092251939304,28.72473574711937
9712,Siberian Husky,14,medium,Female,26.850883475524387,26.93771166632911
5089,Siberian Husky,5,medium,Male,24.44874660827411,30.104812883509712
9878,Great Dane,12,large,Female,24.9201099285982,25.697496564539435
1051,Labrador Retriever,13,large,Male,28.436858425008797,31.45881971733951
7833,Boxer,7,medium,Male,25.38283043678061,34.10895434304659
5099,Great Dane,9,large,Female,22.707908711176437,32.64793103578648
9118,Doberman Pinscher,12,large,Female,25.38475251600218,30.90153832989793
9004,Australian Shepherd,5,medium,Male,23.24839313202473,32.61552026662596
8046,French Bulldog,3,small,Male,22.99030811290209,34.10646559239265
4355,Dachshund,14,small,Male,30.342320909489768,28.940301945233962
2252,Labrador Retriever,1,large,Female,27.88279212240716,34.65994853100145
1685,Maltese,5,small,Male,23.64200843233016,27.467397761495015
4620,Labrador Retriever,6,large,Male,27.467963775179534,29.03756545244467
9832,Bulldog,4,medium,Male,29.152708910024163,32.67155648528905
6164,Golden Retriever,4,large,Male,22.339924862403844,28.890434223844295
1049,Shih Tzu,7,small,Male,24.836479830070832,30.489166273942466
1204,Beagle,14,small,Male,26.49079678743611,26.119423498600092
3912,Australian Shepherd,5,medium,Female,25.402050257539944,30.531777503342898
9119,Maltese,10,small,Female,27.781176471459556,34.33692890984893
1274,Rottweiler,14,large,Male,27.157219235224428,35.73061608057891
8890,Border Collie,9,medium,Female,23.107185577838834,31.30223595927643
1430,Great Dane,14,large,Female,25.08957670540164,31.014371084967745
1468,Beagle,11,small,Male,23.920874810928183,31.104735495946247
2690,Dachshund,14,small,Male,25.34845515306909,30.032670851883186
2677,Boxer,3,medium,Female,24.778261661730614,28.158589060189172
6915,Chihuahua,1,small,Female,28.222547850027787,32.073641535271435
2593,Chihuahua,8,small,Female,26.860380921342674,27.53534974146541
4120,Border Collie,3,medium,Male,28.06882048147468,30.337720870858327
9934,Bulldog,11,medium,Male,29.650172053934927,25.390735213488917
9835,Chihuahua,5,small,Male,30.848373840274753,35.4890186079588
3099,Shih Tzu,9,small,Male,24.736871946664163,25.95852074426207
9957,Border Collie,15,medium,Male,25.3916432966018,35.81197757845091
3703,Rottweiler,5,large,Female,25.94206706337694,34.83390939537951
5115,Boxer,6,medium,Female,25.00083297618523,30.059947422642967
8078,Shih Tzu,12,small,Male,27.319846493720977,32.90314286115199
1043,Pomeranian,1,small,Female,28.151175640787397,29.91610648817332
8797,Bulldog,2,medium,Female,26.022833122742306,32.63646192940098
1331,Border Collie,1,medium,Male,26.98391239145752,26.04778643781407
5703,Golden Retriever,10,large,Male,26.10604447254263,26.27828847351494
9105,Australian Shepherd,14,medium,Male,25.764849434384736,34.78004389212612
8095,Doberman Pinscher,5,large,Male,23.26919793996881,29.690224841071664
4599,Golden Retriever,13,large,Male,24.842432072244907,25.9554601783009
9276,Dachshund,6,small,Male,29.563488871148092,25.86721099372713
8493,Australian Shepherd,8,medium,Male,23.711810020657076,27.98284841649452
6368,Great Dane,11,large,Male,27.130631353374774,25.973276841346717
5320,Bulldog,10,medium,Male,27.92086458960113,33.64535221659887
4489,Bulldog,4,medium,Female,23.767054649129385,34.100516685325516
6990,Boxer,3,medium,Male,25.236923793916453,29.86432046094435
6638,Shih Tzu,7,small,Female,28.52612309037343,31.8582697472035
8306,French Bulldog,10,small,Female,22.343513539781185,30.1147533576973
8962,Beagle,7,small,Male,22.41434095169446,27.147650499911663
7069,Border Collie,14,medium,Female,22.17321113377206,33.312599689507486
8858,Pomeranian,14,small,Female,22.503301767265516,25.427607582894968
4351,Dachshund,15,small,Male,26.52399759247349,34.70928952122311
7114,Yorkshire Terrier,4,small,Male,23.727722626650248,34.37999051499021
5534,Dachshund,8,small,Female,22.739577401871646,30.371591459123586
5323,Labrador Retriever,7,large,Female,30.642266001796425,29.855361291883206
2855,Dachshund,12,small,Male,26.175398286488907,34.811533756523644
2102,Maltese,1,small,Male,23.819672059264775,27.681119002594905
1413,Border Collie,7,medium,Female,27.995552412148033,32.944647771955935
1370,Dachshund,9,small,Female,23.02869937706645,33.13140100647746
8050,Dachshund,6,small,Female,22.72662862884771,30.005573037665588
4802,Australian Shepherd,1,medium,Female,23.120248836828242,27.495579620048378
1775,Boxer,1,medium,Male,24.94056682003734,30.31610695956207
5264,Siberian Husky,7,medium,Male,24.33713327976034,28.407489794299053
8382,Bulldog,12,medium,Female,27.74048048771875,33.103329294511354
7475,French Bulldog,15,small,Male,29.17751835151687,28.604897703514773
5734,Shih Tzu,11,small,Male,29.97371949798831,25.64081076739945
1441,Doberman Pinscher,8,large,Male,25.070376759538043,31.69347167653089
6094,Golden Retriever,5,large,Male,28.719689050825423,35.43378091273044
6621,Golden Retriever,11,large,Female,25.427764796104544,26.00761302632859
2553,Pomeranian,12,small,Male,29.059763206898772,31.412575731759546
